CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/a2c/cartpole_a2c.py
MEM 598.492188 1706271136.0989
MEM 600.898438 1706271136.2012
MEM 600.917969 1706271136.3027
MEM 600.949219 1706271136.4078
MEM 600.968750 1706271136.5131
MEM 601.000000 1706271136.6167
MEM 601.058594 1706271136.7218
MEM 601.058594 1706271136.8270
MEM 601.171875 1706271136.9295
MEM 601.140625 1706271137.0346
MEM 601.160156 1706271137.1382
MEM 601.187500 1706271137.2403
MEM 601.250000 1706271137.3408
MEM 601.363281 1706271137.4456
MEM 601.382812 1706271137.5499
MEM 601.457031 1706271137.6501
MEM 601.425781 1706271137.7552
MEM 601.480469 1706271137.8604
MEM 601.496094 1706271137.9608
MEM 601.507812 1706271138.0619
MEM 601.527344 1706271138.1638
MEM 601.578125 1706271138.2685
MEM 601.718750 1706271138.3694
MEM 601.687500 1706271138.4698
MEM 601.730469 1706271138.6031
MEM 601.808594 1706271138.7059
MEM 601.781250 1706271138.8103
MEM 601.832031 1706271138.9127
MEM 601.878906 1706271139.0147
MEM 601.890625 1706271139.1198
MEM 601.925781 1706271139.2217
MEM 601.925781 1706271139.3253
MEM 601.953125 1706271139.4305
MEM 602.000000 1706271139.5335
MEM 602.011719 1706271139.6340
MEM 602.167969 1706271139.7375
MEM 602.136719 1706271139.8398
MEM 602.191406 1706271139.9450
MEM 602.210938 1706271140.0491
MEM 602.238281 1706271140.1498
MEM 602.281250 1706271140.2549
MEM 602.335938 1706271140.3601
MEM 602.433594 1706271140.4653
MEM 602.402344 1706271140.5664
MEM 602.460938 1706271140.6689
MEM 602.480469 1706271140.7711
MEM 602.511719 1706271140.8718
MEM 602.558594 1706271140.9721
MEM 602.582031 1706271141.0773
MEM 602.777344 1706271141.1791
MEM 602.746094 1706271141.2829
MEM 602.867188 1706271141.3849
MEM 602.921875 1706271141.4901
MEM 602.949219 1706271141.5912
MEM 603.031250 1706271141.6964
MEM 603.050781 1706271141.7978
MEM 603.191406 1706271141.9030
MEM 603.191406 1706271142.0032
MEM 603.285156 1706271142.1084
MEM 603.312500 1706271142.2116
MEM 603.328125 1706271142.3129
MEM 603.417969 1706271142.4166
MEM 603.417969 1706271142.5218
MEM 603.492188 1706271142.6273
MEM 603.515625 1706271142.7322
MEM 603.515625 1706271142.8369
MEM 603.550781 1706271142.9374
MEM 603.664062 1706271143.0421
MEM 603.691406 1706271143.1435
MEM 603.820312 1706271143.2488
MEM 603.789062 1706271143.3635
MEM 603.816406 1706271143.4678
MEM 603.875000 1706271143.5692
MEM 604.031250 1706271143.6739
MEM 604.031250 1706271143.7775
MEM 604.125000 1706271143.8816
MEM 604.175781 1706271143.9837
MEM 604.214844 1706271144.0881
MEM 604.265625 1706271144.1939
MEM 604.378906 1706271144.2988
MEM 604.390625 1706271144.3995
MEM 604.441406 1706271144.4998
MEM 604.445312 1706271144.6013
MEM 604.480469 1706271144.7024
MEM 604.593750 1706271144.8058
MEM 604.640625 1706271144.9099
MEM 604.750000 1706271145.0117
MEM 604.566406 1706271145.1153
MEM 601.500000 1706271145.2161
MEM 598.902344 1706271145.3172
MEM 598.117188 1706271145.4213
MEM 596.285156 1706271145.5235
MEM 596.285156 1706271145.6288
MEM 596.367188 1706271145.7340
MEM 596.632812 1706271145.8392
MEM 596.687500 1706271145.9410
MEM 596.917969 1706271146.0439
MEM 596.937500 1706271146.1445
MEM 597.093750 1706271146.2464
MEM 597.074219 1706271146.3466
MEM 597.148438 1706271146.4488
MEM 597.300781 1706271146.5493
MEM 597.394531 1706271146.6532
MEM 597.492188 1706271146.7581
MEM 597.460938 1706271146.8611
MEM 597.460938 1706271146.9705
MEM 597.460938 1706271147.0714
MEM 597.460938 1706271147.1755
MEM 597.476562 1706271147.2774
MEM 597.546875 1706271147.3788
MEM 597.546875 1706271147.4809
MEM 597.613281 1706271147.5846
MEM 597.691406 1706271147.6898
MEM 597.753906 1706271147.7931
MEM 598.078125 1706271147.8965
MEM 598.105469 1706271147.9967
MEM 598.656250 1706271148.0971
MEM 598.589844 1706271148.2000
MEM 598.675781 1706271148.3049
MEM 598.953125 1706271148.4086
MEM 598.968750 1706271148.5114
MEM 599.617188 1706271148.6147
MEM 599.648438 1706271148.7198
MEM 599.996094 1706271148.8209
MEM 599.964844 1706271148.9211
MEM 600.050781 1706271149.0252
MEM 600.117188 1706271149.1272
MEM 600.148438 1706271149.2323
MEM 600.347656 1706271149.3375
MEM 600.382812 1706271149.4427
MEM 600.554688 1706271149.5443
MEM 600.554688 1706271149.6487
MEM 600.617188 1706271149.7499
MEM 600.664062 1706271149.8513
MEM 600.664062 1706271149.9609
MEM 600.671875 1706271150.0661
MEM 600.718750 1706271150.1701
MEM 600.906250 1706271150.2725
MEM 600.964844 1706271150.3772
MEM 601.257812 1706271150.4824
MEM 601.320312 1706271150.5835
MEM 601.718750 1706271150.6841
MEM 601.687500 1706271150.7869
MEM 601.777344 1706271150.8888
MEM 602.105469 1706271150.9890
MEM 602.144531 1706271151.0905
MEM 602.218750 1706271151.1926
MEM 602.218750 1706271151.2948
MEM 602.292969 1706271151.3969
MEM 602.570312 1706271151.5020
MEM 602.578125 1706271151.6025
MEM 602.648438 1706271151.7027
MEM 602.605469 1706271151.8064
MEM 602.636719 1706271151.9084
MEM 603.011719 1706271152.0117
MEM 603.046875 1706271152.1169
MEM 603.480469 1706271152.2209
MEM 603.480469 1706271152.3261
MEM 603.625000 1706271152.4270
MEM 603.812500 1706271152.5283
MEM 603.839844 1706271152.6300
MEM 604.078125 1706271152.7340
MEM 604.050781 1706271152.8375
MEM 604.050781 1706271152.9402
MEM 604.050781 1706271153.0419
MEM 604.160156 1706271153.1425
MEM 604.660156 1706271153.2477
MEM 604.714844 1706271153.3484
MEM 604.726562 1706271153.4489
MEM 604.757812 1706271153.5541
MEM 604.898438 1706271153.6583
MEM 604.824219 1706271153.7607
MEM 604.867188 1706271153.8651
MEM 604.980469 1706271153.9674
MEM 604.949219 1706271154.0726
MEM 604.949219 1706271154.1732
MEM 604.992188 1706271154.2769
MEM 605.281250 1706271154.3802
MEM 605.328125 1706271154.4836
MEM 605.511719 1706271154.5885
MEM 605.511719 1706271154.6923
MEM 605.835938 1706271154.7944
MEM 606.003906 1706271154.8974
MEM 606.078125 1706271155.0014
MEM 606.398438 1706271155.1067
MEM 606.398438 1706271155.2123
MEM 606.433594 1706271155.3134
MEM 606.449219 1706271155.4280
MEM 606.460938 1706271155.5324
MEM 606.464844 1706271155.6329
MEM 606.777344 1706271155.7336
MEM 606.777344 1706271155.8376
MEM 606.800781 1706271155.9385
MEM 606.886719 1706271156.0414
MEM 606.886719 1706271156.1466
MEM 607.039062 1706271156.2482
MEM 607.050781 1706271156.3488
MEM 607.085938 1706271156.4504
MEM 607.207031 1706271156.5531
MEM 607.261719 1706271156.6583
MEM 607.769531 1706271156.7603
MEM 607.769531 1706271156.8655
MEM 607.960938 1706271156.9658
MEM 608.109375 1706271157.0667
MEM 608.175781 1706271157.1717
MEM 608.511719 1706271157.2767
MEM 608.546875 1706271157.3819
MEM 609.093750 1706271157.4856
MEM 609.105469 1706271157.5887
MEM 609.867188 1706271157.6902
MEM 609.816406 1706271157.7954
MEM 609.847656 1706271157.9002
MEM 609.847656 1706271158.0055
MEM 609.898438 1706271158.1080
MEM 609.906250 1706271158.2084
MEM 609.910156 1706271158.3116
MEM 610.015625 1706271158.4148
MEM 610.015625 1706271158.5194
MEM 610.371094 1706271158.6202
MEM 610.339844 1706271158.7204
MEM 610.398438 1706271158.8208
MEM 610.679688 1706271158.9224
MEM 610.726562 1706271159.0266
MEM 611.273438 1706271159.1299
MEM 611.292969 1706271159.2304
MEM 611.765625 1706271159.3338
MEM 611.703125 1706271159.4389
MEM 611.808594 1706271159.5430
MEM 612.050781 1706271159.6480
MEM 612.093750 1706271159.7486
MEM 612.183594 1706271159.8506
MEM 612.199219 1706271159.9543
MEM 612.273438 1706271160.0584
MEM 612.273438 1706271160.1588
MEM 612.421875 1706271160.2629
MEM 612.390625 1706271160.3652
MEM 612.468750 1706271160.4704
MEM 612.636719 1706271160.5760
MEM 612.707031 1706271160.6811
MEM 613.191406 1706271160.7864
MEM 613.210938 1706271160.8867
MEM 613.550781 1706271160.9878
MEM 613.550781 1706271161.0894
MEM 614.113281 1706271161.1946
MEM 614.187500 1706271161.2997
MEM 614.234375 1706271161.4007
MEM 614.558594 1706271161.5059
MEM 614.628906 1706271161.6106
MEM 614.679688 1706271161.7108
MEM 614.707031 1706271161.8161
MEM 615.031250 1706271161.9202
MEM 615.000000 1706271162.0254
MEM 615.113281 1706271162.1302
MEM 615.152344 1706271162.2354
MEM 615.234375 1706271162.3363
MEM 615.851562 1706271162.4414
MEM 615.906250 1706271162.5431
MEM 616.210938 1706271162.6479
MEM 616.210938 1706271162.7485
MEM 616.339844 1706271162.8537
MEM 616.351562 1706271162.9578
MEM 616.398438 1706271163.0590
MEM 616.878906 1706271163.1642
MEM 616.910156 1706271163.2651
MEM 617.449219 1706271163.3666
MEM 617.480469 1706271163.4684
MEM 617.554688 1706271163.5696
MEM 617.523438 1706271163.6709
MEM 617.640625 1706271163.7760
MEM 617.640625 1706271163.8764
MEM 617.691406 1706271163.9797
MEM 617.730469 1706271164.0806
MEM 617.750000 1706271164.1808
MEM 617.898438 1706271164.2847
MEM 617.910156 1706271164.3899
MEM 618.367188 1706271164.4951
MEM 618.339844 1706271164.6003
MEM 618.421875 1706271164.7054
MEM 618.957031 1706271164.8066
MEM 619.003906 1706271164.9118
MEM 619.566406 1706271165.0170
MEM 619.605469 1706271165.1173
MEM 619.878906 1706271165.2193
MEM 619.878906 1706271165.3220
MEM 619.992188 1706271165.4245
MEM 619.960938 1706271165.5297
MEM 620.003906 1706271165.6306
MEM 620.097656 1706271165.7358
MEM 620.125000 1706271165.8395
MEM 620.210938 1706271165.9447
MEM 620.234375 1706271166.0476
MEM 620.445312 1706271166.1517
MEM 620.382812 1706271166.2565
MEM 620.585938 1706271166.3608
MEM 620.656250 1706271166.4659
MEM 620.832031 1706271166.5681
MEM 621.105469 1706271166.6700
MEM 621.148438 1706271166.7752
MEM 621.531250 1706271166.8761
MEM 621.601562 1706271166.9785
MEM 622.218750 1706271167.0797
MEM 622.187500 1706271167.1849
MEM 622.230469 1706271167.2863
MEM 622.234375 1706271167.3885
MEM 622.289062 1706271167.4936
MEM 622.507812 1706271167.5983
MEM 622.535156 1706271167.7029
MEM 622.839844 1706271167.8033
MEM 622.839844 1706271167.9045
MEM 623.109375 1706271168.0071
MEM 623.285156 1706271168.1122
MEM 623.347656 1706271168.2127
MEM 623.734375 1706271168.3179
MEM 623.804688 1706271168.4199
MEM 624.000000 1706271168.5222
MEM 624.031250 1706271168.6273
MEM 624.464844 1706271168.7325
MEM 624.464844 1706271168.8336
MEM 624.957031 1706271168.9367
MEM 625.164062 1706271169.0389
MEM 625.207031 1706271169.1392
MEM 625.253906 1706271169.2444
MEM 625.308594 1706271169.3466
MEM 625.402344 1706271169.4479
MEM 625.441406 1706271169.5490
MEM 625.765625 1706271169.6496
MEM 625.765625 1706271169.7548
MEM 625.835938 1706271169.8563
MEM 626.054688 1706271169.9566
MEM 626.117188 1706271170.0618
MEM 626.371094 1706271170.1637
MEM 626.390625 1706271170.2639
MEM 626.585938 1706271170.3643
MEM 626.648438 1706271170.4646
MEM 627.253906 1706271170.5666
MEM 627.324219 1706271170.6698
MEM 627.453125 1706271170.7736
MEM 627.839844 1706271170.8759
MEM 627.851562 1706271170.9770
MEM 627.898438 1706271171.0793
MEM 627.910156 1706271171.1826
MEM 627.992188 1706271171.2842
MEM 627.992188 1706271171.3845
MEM 628.082031 1706271171.4863
MEM 628.085938 1706271171.5901
MEM 628.203125 1706271171.6902
MEM 628.464844 1706271171.7929
MEM 628.503906 1706271171.8957
MEM 628.882812 1706271171.9988
MEM 628.890625 1706271172.1044
MEM 629.273438 1706271172.2061
MEM 629.292969 1706271172.3108
MEM 629.406250 1706271172.4160
MEM 629.687500 1706271172.5168
MEM 629.820312 1706271172.6196
MEM 630.378906 1706271172.7228
MEM 630.406250 1706271172.8264
MEM 630.554688 1706271172.9267
MEM 630.480469 1706271173.0283
MEM 630.582031 1706271173.1314
MEM 630.582031 1706271173.2366
MEM 630.640625 1706271173.3418
MEM 631.007812 1706271173.4423
MEM 631.015625 1706271173.5436
MEM 631.101562 1706271173.6486
MEM 631.117188 1706271173.7501
MEM 631.296875 1706271173.8535
MEM 631.351562 1706271173.9567
MEM 631.453125 1706271174.0618
MEM 631.730469 1706271174.1671
MEM 631.933594 1706271174.2676
MEM 632.250000 1706271174.3728
MEM 632.332031 1706271174.4757
MEM 633.019531 1706271174.5795
MEM 633.023438 1706271174.6824
MEM 633.128906 1706271174.7859
MEM 633.097656 1706271174.8875
MEM 633.132812 1706271174.9881
MEM 633.144531 1706271175.0932
MEM 633.156250 1706271175.1983
MEM 633.230469 1706271175.2993
MEM 633.199219 1706271175.4027
MEM 633.199219 1706271175.5051
MEM 633.230469 1706271175.6058
MEM 633.300781 1706271175.7124
MEM 633.652344 1706271175.8138
MEM 633.652344 1706271175.9319
MEM 633.652344 1706271176.0371
MEM 633.734375 1706271176.1417
MEM 633.988281 1706271176.2420
MEM 633.988281 1706271176.3468
MEM 634.078125 1706271176.4475
MEM 634.402344 1706271176.5482
MEM 634.421875 1706271176.6534
MEM 634.773438 1706271176.7553
MEM 634.808594 1706271176.8558
MEM 634.882812 1706271176.9596
MEM 635.320312 1706271177.0635
MEM 635.441406 1706271177.1654
MEM 635.449219 1706271177.2656
MEM 635.656250 1706271177.3700
MEM 635.660156 1706271177.4705
MEM 635.781250 1706271177.5757
MEM 635.750000 1706271177.6802
MEM 635.812500 1706271177.7822
MEM 635.976562 1706271177.8827
MEM 635.980469 1706271177.9869
MEM 636.050781 1706271178.0912
MEM 636.117188 1706271178.1963
MEM 636.140625 1706271178.3015
MEM 636.507812 1706271178.4060
MEM 636.527344 1706271178.5080
MEM 636.949219 1706271178.6098
MEM 636.949219 1706271178.7107
MEM 637.082031 1706271178.8117
MEM 637.550781 1706271178.9123
MEM 637.714844 1706271179.0175
MEM 638.031250 1706271179.1192
MEM 638.074219 1706271179.2251
MEM 638.074219 1706271179.3259
MEM 638.109375 1706271179.4293
MEM 638.109375 1706271179.5300
MEM 638.132812 1706271179.6302
MEM 638.519531 1706271179.7310
MEM 638.519531 1706271179.8319
MEM 638.578125 1706271179.9352
MEM 638.652344 1706271180.0360
MEM 638.652344 1706271180.1367
MEM 638.683594 1706271180.2415
MEM 638.832031 1706271180.3447
MEM 638.800781 1706271180.4451
MEM 638.816406 1706271180.5478
MEM 639.031250 1706271180.6518
MEM 639.003906 1706271180.7549
MEM 639.035156 1706271180.8594
MEM 639.558594 1706271180.9602
MEM 639.484375 1706271181.0610
MEM 639.691406 1706271181.1662
MEM 640.187500 1706271181.2665
MEM 640.230469 1706271181.3716
MEM 640.464844 1706271181.4749
MEM 640.542969 1706271181.5801
MEM 640.589844 1706271181.6852
MEM 640.621094 1706271181.7860
MEM 640.648438 1706271181.8869
MEM 640.914062 1706271181.9876
MEM 640.914062 1706271182.0919
MEM 640.941406 1706271182.1964
MEM 641.148438 1706271182.2976
MEM 641.148438 1706271182.3979
MEM 641.191406 1706271182.4984
MEM 641.472656 1706271182.5986
MEM 641.472656 1706271182.6989
MEM 641.562500 1706271182.8008
MEM 641.785156 1706271182.9070
MEM 641.785156 1706271183.0082
MEM 641.832031 1706271183.1091
MEM 642.421875 1706271183.2095
MEM 642.437500 1706271183.3112
MEM 642.562500 1706271183.4120
MEM 642.769531 1706271183.5132
MEM 642.785156 1706271183.6184
MEM 643.164062 1706271183.7199
MEM 643.164062 1706271183.8228
MEM 643.292969 1706271183.9261
MEM 643.261719 1706271184.0270
MEM 643.285156 1706271184.1310
MEM 643.492188 1706271184.2363
MEM 643.492188 1706271184.3371
MEM 643.531250 1706271184.4413
MEM 643.910156 1706271184.5434
MEM 643.910156 1706271184.6472
MEM 643.933594 1706271184.7486
MEM 644.027344 1706271184.8538
MEM 644.320312 1706271184.9544
MEM 644.371094 1706271185.0587
MEM 644.679688 1706271185.1632
MEM 644.753906 1706271185.2660
MEM 644.781250 1706271185.3681
MEM 645.085938 1706271185.4687
MEM 645.085938 1706271185.5755
MEM 645.105469 1706271185.6798
MEM 645.648438 1706271185.7818
MEM 645.617188 1706271185.8852
MEM 645.652344 1706271185.9855
MEM 646.015625 1706271186.0873
MEM 645.984375 1706271186.1884
MEM 646.000000 1706271186.2916
MEM 646.234375 1706271186.3966
MEM 646.234375 1706271186.4973
MEM 646.257812 1706271186.6017
MEM 646.457031 1706271186.7042
MEM 646.457031 1706271186.8089
MEM 646.492188 1706271186.9093
MEM 646.914062 1706271187.0097
MEM 646.914062 1706271187.1120
MEM 647.011719 1706271187.2128
MEM 647.054688 1706271187.3172
MEM 647.070312 1706271187.4178
MEM 647.246094 1706271187.5191
MEM 647.246094 1706271187.6199
MEM 647.308594 1706271187.7249
MEM 647.539062 1706271187.8257
MEM 647.562500 1706271187.9309
MEM 648.156250 1706271188.0341
MEM 648.097656 1706271188.1385
MEM 648.183594 1706271188.2415
MEM 648.593750 1706271188.3431
MEM 648.617188 1706271188.4483
MEM 648.660156 1706271188.5522
MEM 648.660156 1706271188.6568
MEM 648.660156 1706271188.7607
MEM 648.730469 1706271188.8635
MEM 648.859375 1706271188.9644
MEM 648.859375 1706271189.0682
MEM 648.937500 1706271189.1734
MEM 649.187500 1706271189.2749
MEM 649.222656 1706271189.3762
MEM 649.621094 1706271189.4780
MEM 649.621094 1706271189.5786
MEM 649.707031 1706271189.6802
MEM 649.960938 1706271189.7814
MEM 649.984375 1706271189.8846
MEM 650.390625 1706271189.9898
MEM 650.410156 1706271190.0900
MEM 650.472656 1706271190.1932
MEM 650.683594 1706271190.2984
MEM 650.734375 1706271190.4030
MEM 651.347656 1706271190.5083
MEM 651.406250 1706271190.6428
MEM 651.453125 1706271190.7437
MEM 651.562500 1706271190.8461
MEM 651.531250 1706271190.9466
MEM 651.570312 1706271191.0486
MEM 651.679688 1706271191.1529
MEM 651.648438 1706271191.2536
MEM 651.671875 1706271191.3544
MEM 651.835938 1706271191.4582
MEM 651.804688 1706271191.5587
MEM 651.839844 1706271191.6621
MEM 651.933594 1706271191.7664
MEM 652.261719 1706271191.8667
MEM 652.277344 1706271191.9672
MEM 652.636719 1706271192.0703
MEM 652.636719 1706271192.1746
MEM 652.707031 1706271192.2748
MEM 652.914062 1706271192.3772
MEM 652.914062 1706271192.4793
MEM 653.062500 1706271192.5838
MEM 653.308594 1706271192.6852
MEM 653.308594 1706271192.7856
MEM 653.367188 1706271192.8875
MEM 653.875000 1706271192.9879
MEM 653.902344 1706271193.0901
MEM 653.957031 1706271193.1917
MEM 653.957031 1706271193.2952
MEM 653.988281 1706271193.3991
MEM 654.125000 1706271193.5034
MEM 654.097656 1706271193.6086
MEM 654.152344 1706271193.7090
MEM 654.253906 1706271193.8112
MEM 654.308594 1706271193.9163
MEM 654.753906 1706271194.0183
MEM 654.753906 1706271194.1189
MEM 654.843750 1706271194.2192
MEM 655.359375 1706271194.3206
MEM 655.398438 1706271194.4248
MEM 655.453125 1706271194.5284
MEM 655.500000 1706271194.6298
MEM 655.542969 1706271194.7351
MEM 655.980469 1706271194.8377
MEM 655.738281 1706271194.9429
MEM 655.988281 1706271195.0460
MEM 656.117188 1706271195.1465
MEM 656.128906 1706271195.2479
MEM 656.203125 1706271195.3527
MEM 656.218750 1706271195.4533
MEM 656.281250 1706271195.5571
MEM 656.511719 1706271195.6623
MEM 656.511719 1706271195.7666
MEM 656.550781 1706271195.8691
MEM 656.765625 1706271195.9698
MEM 656.773438 1706271196.0744
MEM 656.792969 1706271196.1764
MEM 656.996094 1706271196.2812
MEM 656.996094 1706271196.3856
MEM 657.019531 1706271196.4892
MEM 657.558594 1706271196.5925
MEM 657.558594 1706271196.6947
MEM 657.660156 1706271196.7979
MEM 657.902344 1706271196.9026
MEM 657.902344 1706271197.0029
MEM 658.082031 1706271197.1081
MEM 658.546875 1706271197.2094
MEM 658.582031 1706271197.3102
MEM 658.691406 1706271197.4150
MEM 659.164062 1706271197.5202
MEM 659.175781 1706271197.6248
MEM 659.207031 1706271197.7313
MEM 659.207031 1706271197.8335
MEM 659.226562 1706271197.9344
MEM 659.359375 1706271198.0346
MEM 659.328125 1706271198.1373
MEM 659.382812 1706271198.2421
MEM 659.476562 1706271198.3427
MEM 659.406250 1706271198.4462
MEM 659.550781 1706271198.5524
MEM 659.582031 1706271198.6570
MEM 659.691406 1706271198.7584
MEM 659.996094 1706271198.8606
MEM 660.050781 1706271198.9658
MEM 660.359375 1706271199.0685
MEM 660.441406 1706271199.1695
MEM 660.984375 1706271199.2747
MEM 660.957031 1706271199.3758
MEM 661.031250 1706271199.4784
MEM 661.429688 1706271199.5787
MEM 661.460938 1706271199.6832
MEM 661.523438 1706271199.7835
MEM 661.554688 1706271199.8901
MEM 661.617188 1706271199.9907
MEM 661.667969 1706271200.0928
MEM 661.667969 1706271200.1937
MEM 661.789062 1706271200.2974
MEM 662.070312 1706271200.3982
MEM 662.085938 1706271200.4996
MEM 662.175781 1706271200.6013
MEM 662.144531 1706271200.7023
MEM 662.351562 1706271200.8036
MEM 662.718750 1706271200.9085
MEM 662.761719 1706271201.0126
MEM 663.191406 1706271201.1155
MEM 663.191406 1706271201.2175
