CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/ga/cart_run_ga.py
MEM 266.496094 1706233188.3751
MEM 266.500000 1706233188.4803
MEM 266.500000 1706233188.5855
MEM 266.500000 1706233188.6888
MEM 266.500000 1706233188.7940
MEM 266.500000 1706233188.8949
MEM 266.500000 1706233189.0001
MEM 266.500000 1706233189.1030
MEM 266.500000 1706233189.2033
MEM 266.500000 1706233189.3068
MEM 266.500000 1706233189.4106
MEM 266.500000 1706233189.5139
MEM 266.500000 1706233189.6143
MEM 266.500000 1706233189.7195
MEM 266.500000 1706233189.8247
MEM 266.500000 1706233189.9299
MEM 266.500000 1706233190.0351
MEM 266.500000 1706233190.1403
MEM 266.500000 1706233190.2454
MEM 266.500000 1706233190.3485
MEM 266.500000 1706233190.4534
MEM 266.500000 1706233190.5536
MEM 266.500000 1706233190.6588
MEM 266.500000 1706233190.7630
MEM 266.500000 1706233190.8682
MEM 266.500000 1706233190.9734
MEM 266.500000 1706233191.0752
MEM 266.500000 1706233191.1762
MEM 266.500000 1706233191.2814
MEM 266.500000 1706233191.3826
MEM 266.500000 1706233191.4878
MEM 266.500000 1706233191.5888
MEM 266.500000 1706233191.6940
MEM 266.500000 1706233191.7968
MEM 266.500000 1706233191.9020
MEM 266.500000 1706233192.0042
MEM 266.500000 1706233192.1045
MEM 266.500000 1706233192.2086
MEM 266.500000 1706233192.3114
MEM 266.500000 1706233192.4166
MEM 266.500000 1706233192.5218
MEM 266.500000 1706233192.6270
MEM 266.500000 1706233192.7322
MEM 266.500000 1706233192.8331
MEM 266.500000 1706233192.9383
MEM 266.500000 1706233193.0409
MEM 266.500000 1706233193.1412
MEM 266.500000 1706233193.2422
MEM 266.500000 1706233193.3474
MEM 266.500000 1706233193.4526
MEM 266.500000 1706233193.5559
MEM 266.500000 1706233193.6611
MEM 266.500000 1706233193.7634
MEM 266.500000 1706233193.8686
MEM 266.500000 1706233193.9719
MEM 266.500000 1706233194.0733
MEM 266.500000 1706233194.1785
MEM 266.500000 1706233194.2815
MEM 266.500000 1706233194.3841
MEM 266.500000 1706233194.4890
MEM 266.500000 1706233194.5906
MEM 266.500000 1706233194.6944
MEM 266.500000 1706233194.7996
MEM 266.500000 1706233194.9042
MEM 266.500000 1706233195.0095
MEM 266.503906 1706233195.1147
MEM 266.503906 1706233195.2199
MEM 266.503906 1706233195.3229
MEM 266.503906 1706233195.4281
MEM 266.503906 1706233195.5313
MEM 266.503906 1706233195.6365
MEM 266.503906 1706233195.7389
MEM 266.503906 1706233195.8441
MEM 266.503906 1706233195.9471
MEM 266.503906 1706233196.0516
MEM 266.503906 1706233196.1568
MEM 266.503906 1706233196.2628
MEM 266.503906 1706233196.3680
MEM 266.503906 1706233196.4700
MEM 266.503906 1706233196.5745
MEM 266.503906 1706233196.6754
MEM 266.503906 1706233196.7768
MEM 266.503906 1706233196.8820
MEM 266.503906 1706233196.9831
MEM 266.503906 1706233197.0868
MEM 266.503906 1706233197.1893
MEM 266.503906 1706233197.2901
MEM 266.503906 1706233197.3904
MEM 266.503906 1706233197.4956
MEM 266.503906 1706233197.5967
MEM 266.503906 1706233197.7011
MEM 266.503906 1706233197.8035
MEM 266.503906 1706233197.9065
MEM 266.503906 1706233198.0069
MEM 266.503906 1706233198.1121
MEM 266.503906 1706233198.2173
MEM 266.503906 1706233198.3195
MEM 266.503906 1706233198.4247
MEM 266.503906 1706233198.5267
MEM 266.503906 1706233198.6319
MEM 266.503906 1706233198.7371
MEM 266.503906 1706233198.8390
MEM 266.503906 1706233198.9443
MEM 266.503906 1706233199.0495
MEM 266.503906 1706233199.1499
MEM 266.503906 1706233199.2551
MEM 266.503906 1706233199.3603
MEM 266.503906 1706233199.4655
MEM 266.503906 1706233199.5707
MEM 266.503906 1706233199.6755
MEM 266.503906 1706233199.7807
MEM 266.503906 1706233199.8859
MEM 266.503906 1706233199.9861
MEM 266.503906 1706233200.0865
MEM 266.503906 1706233200.1891
MEM 266.503906 1706233200.2944
MEM 266.503906 1706233200.3997
MEM 266.503906 1706233200.5039
MEM 266.503906 1706233200.6063
MEM 266.503906 1706233200.7075
MEM 266.503906 1706233200.8127
MEM 266.503906 1706233200.9179
MEM 266.503906 1706233201.0207
MEM 266.503906 1706233201.1238
MEM 266.503906 1706233201.2291
MEM 266.507812 1706233201.3343
MEM 266.511719 1706233201.4395
MEM 266.511719 1706233201.5446
MEM 266.511719 1706233201.6477
MEM 266.511719 1706233201.7529
MEM 266.511719 1706233201.8579
MEM 266.511719 1706233201.9631
MEM 266.511719 1706233202.0642
MEM 266.511719 1706233202.1676
MEM 266.511719 1706233202.2728
MEM 266.511719 1706233202.3773
MEM 266.511719 1706233202.4790
MEM 266.511719 1706233202.5842
MEM 266.511719 1706233202.6883
MEM 266.511719 1706233202.7893
MEM 266.511719 1706233202.8944
MEM 266.511719 1706233202.9996
MEM 266.511719 1706233203.1046
MEM 266.511719 1706233203.2093
MEM 266.511719 1706233203.3145
MEM 266.511719 1706233203.4197
MEM 266.511719 1706233203.5227
MEM 266.511719 1706233203.6256
MEM 266.511719 1706233203.7308
MEM 266.511719 1706233203.8320
MEM 266.511719 1706233203.9372
MEM 266.511719 1706233204.0392
MEM 266.511719 1706233204.1431
MEM 266.511719 1706233204.2483
MEM 266.511719 1706233204.3535
MEM 266.511719 1706233204.4587
MEM 266.511719 1706233204.5639
MEM 266.511719 1706233204.6656
MEM 266.511719 1706233204.7670
MEM 266.511719 1706233204.8722
MEM 266.511719 1706233204.9756
MEM 266.511719 1706233205.0808
MEM 266.511719 1706233205.1860
MEM 266.511719 1706233205.2892
MEM 266.511719 1706233205.3914
MEM 266.511719 1706233205.4966
MEM 266.511719 1706233205.6020
MEM 266.511719 1706233205.7043
MEM 266.511719 1706233205.8095
MEM 266.511719 1706233205.9110
MEM 266.511719 1706233206.0116
MEM 266.511719 1706233206.1168
MEM 266.511719 1706233206.2220
MEM 266.511719 1706233206.3257
MEM 266.511719 1706233206.4309
MEM 266.511719 1706233206.5361
MEM 266.511719 1706233206.6393
MEM 266.511719 1706233206.7445
MEM 266.511719 1706233206.8497
MEM 266.511719 1706233206.9549
MEM 266.511719 1706233207.0601
MEM 266.511719 1706233207.1653
MEM 266.511719 1706233207.2656
MEM 266.511719 1706233207.3708
MEM 266.511719 1706233207.4757
MEM 266.511719 1706233207.5809
MEM 266.511719 1706233207.6862
MEM 266.511719 1706233207.7893
MEM 266.511719 1706233207.8945
MEM 266.511719 1706233207.9992
MEM 266.511719 1706233208.1035
MEM 266.511719 1706233208.2075
MEM 266.511719 1706233208.3127
MEM 266.511719 1706233208.4131
MEM 266.511719 1706233208.5141
MEM 266.511719 1706233208.6193
MEM 266.511719 1706233208.7241
MEM 266.511719 1706233208.8293
MEM 266.511719 1706233208.9345
MEM 266.511719 1706233209.0397
MEM 266.511719 1706233209.1435
MEM 266.511719 1706233209.2487
MEM 266.511719 1706233209.3539
MEM 266.511719 1706233209.4590
MEM 266.511719 1706233209.5639
MEM 266.515625 1706233209.6668
MEM 266.515625 1706233209.7672
MEM 266.515625 1706233209.8724
MEM 266.515625 1706233209.9758
MEM 266.515625 1706233210.0810
MEM 266.515625 1706233210.1862
MEM 266.515625 1706233210.2914
MEM 266.515625 1706233210.3966
MEM 266.515625 1706233210.5007
MEM 266.515625 1706233210.6047
MEM 266.515625 1706233210.7065
MEM 266.515625 1706233210.8117
MEM 266.515625 1706233210.9170
MEM 266.515625 1706233211.0171
MEM 266.515625 1706233211.1223
MEM 266.515625 1706233211.2259
MEM 266.515625 1706233211.3287
MEM 266.515625 1706233211.4314
MEM 266.515625 1706233211.5361
MEM 266.515625 1706233211.6364
MEM 266.515625 1706233211.7401
MEM 266.515625 1706233211.8453
MEM 266.515625 1706233211.9458
MEM 266.515625 1706233212.0462
MEM 266.515625 1706233212.1515
MEM 266.515625 1706233212.2518
MEM 266.515625 1706233212.3570
MEM 266.515625 1706233212.4572
MEM 266.515625 1706233212.5624
MEM 266.515625 1706233212.6676
MEM 266.515625 1706233212.7679
MEM 266.515625 1706233212.8731
MEM 266.515625 1706233212.9783
MEM 266.515625 1706233213.0835
MEM 266.515625 1706233213.1887
MEM 266.515625 1706233213.2922
MEM 266.515625 1706233213.3975
MEM 266.515625 1706233213.5027
MEM 266.515625 1706233213.6043
MEM 266.515625 1706233213.7094
MEM 266.515625 1706233213.8147
MEM 266.515625 1706233213.9199
MEM 266.515625 1706233214.0205
MEM 266.515625 1706233214.1254
MEM 266.515625 1706233214.2259
MEM 266.515625 1706233214.3311
MEM 266.515625 1706233214.4363
MEM 266.515625 1706233214.5415
MEM 266.515625 1706233214.6467
MEM 266.515625 1706233214.7519
MEM 266.515625 1706233214.8571
MEM 266.515625 1706233214.9623
MEM 266.515625 1706233215.0675
MEM 266.515625 1706233215.1711
MEM 266.515625 1706233215.2722
MEM 266.515625 1706233215.3748
MEM 266.515625 1706233215.4760
MEM 266.515625 1706233215.5812
MEM 266.515625 1706233215.6864
MEM 266.515625 1706233215.7896
MEM 266.515625 1706233215.8917
MEM 266.515625 1706233215.9942
MEM 266.515625 1706233216.0968
MEM 266.515625 1706233216.1989
MEM 266.515625 1706233216.2993
MEM 266.515625 1706233216.4030
MEM 266.515625 1706233216.5051
MEM 266.515625 1706233216.6074
MEM 266.515625 1706233216.7109
MEM 266.515625 1706233216.8161
MEM 266.515625 1706233216.9213
MEM 266.515625 1706233217.0261
MEM 266.515625 1706233217.1313
MEM 266.515625 1706233217.2365
MEM 266.515625 1706233217.3396
MEM 266.515625 1706233217.4448
MEM 266.515625 1706233217.5500
MEM 266.515625 1706233217.6516
MEM 266.515625 1706233217.7548
MEM 266.515625 1706233217.8600
MEM 266.515625 1706233217.9603
MEM 266.515625 1706233218.0653
MEM 266.515625 1706233218.1705
MEM 266.515625 1706233218.2738
MEM 266.515625 1706233218.3745
MEM 266.515625 1706233218.4797
MEM 266.515625 1706233218.5849
MEM 266.515625 1706233218.6897
MEM 266.515625 1706233218.7949
MEM 266.515625 1706233218.9001
MEM 266.515625 1706233219.0049
MEM 266.515625 1706233219.1057
MEM 266.515625 1706233219.2109
MEM 266.515625 1706233219.3161
MEM 266.515625 1706233219.4213
MEM 266.515625 1706233219.5261
MEM 266.515625 1706233219.6269
MEM 266.515625 1706233219.7303
MEM 266.515625 1706233219.8355
MEM 266.515625 1706233219.9407
MEM 266.515625 1706233220.0459
MEM 266.515625 1706233220.1508
MEM 266.515625 1706233220.2552
MEM 266.515625 1706233220.3604
MEM 266.515625 1706233220.4656
MEM 266.515625 1706233220.5695
MEM 266.515625 1706233220.6747
MEM 266.515625 1706233220.7761
MEM 266.515625 1706233220.8813
MEM 266.515625 1706233220.9820
MEM 266.515625 1706233221.0872
MEM 266.515625 1706233221.1898
MEM 266.515625 1706233221.2950
MEM 266.515625 1706233221.3978
MEM 266.515625 1706233221.5015
MEM 266.515625 1706233221.6044
MEM 266.515625 1706233221.7095
MEM 266.515625 1706233221.8099
MEM 266.515625 1706233221.9107
MEM 266.515625 1706233222.0159
MEM 266.515625 1706233222.1199
MEM 266.515625 1706233222.2251
MEM 266.515625 1706233222.3262
MEM 266.515625 1706233222.4314
MEM 266.515625 1706233222.5352
MEM 266.515625 1706233222.6398
MEM 266.515625 1706233222.7450
MEM 266.515625 1706233222.8501
MEM 266.515625 1706233222.9553
MEM 266.515625 1706233223.0599
MEM 266.515625 1706233223.1622
MEM 266.515625 1706233223.2644
MEM 266.515625 1706233223.3667
MEM 266.515625 1706233223.4719
MEM 266.515625 1706233223.5762
MEM 266.515625 1706233223.6798
MEM 266.515625 1706233223.7845
MEM 266.515625 1706233223.8897
MEM 266.515625 1706233223.9928
MEM 266.515625 1706233224.0980
MEM 266.515625 1706233224.2032
MEM 266.515625 1706233224.3043
MEM 266.515625 1706233224.4095
MEM 266.515625 1706233224.5125
MEM 266.515625 1706233224.6157
MEM 266.515625 1706233224.7180
MEM 266.515625 1706233224.8191
MEM 266.515625 1706233224.9243
MEM 266.515625 1706233225.0263
MEM 266.515625 1706233225.1314
MEM 266.515625 1706233225.2366
MEM 266.515625 1706233225.3418
MEM 266.515625 1706233225.4470
MEM 266.515625 1706233225.5517
MEM 266.515625 1706233225.6569
MEM 266.515625 1706233225.7601
MEM 266.515625 1706233225.8653
MEM 266.515625 1706233225.9680
MEM 266.515625 1706233226.0732
MEM 266.515625 1706233226.1784
MEM 266.515625 1706233226.2836
MEM 266.515625 1706233226.3848
MEM 266.515625 1706233226.4900
MEM 266.515625 1706233226.5952
MEM 266.515625 1706233226.6984
MEM 266.515625 1706233226.8029
MEM 266.515625 1706233226.9049
MEM 266.515625 1706233227.0101
MEM 266.515625 1706233227.1153
MEM 266.515625 1706233227.2205
MEM 266.515625 1706233227.3209
MEM 266.515625 1706233227.4261
MEM 266.515625 1706233227.5265
MEM 266.515625 1706233227.6310
MEM 266.515625 1706233227.7362
MEM 266.515625 1706233227.8399
MEM 266.515625 1706233227.9451
MEM 266.515625 1706233228.0467
MEM 266.515625 1706233228.1497
MEM 266.515625 1706233228.2550
MEM 266.515625 1706233228.3553
MEM 266.515625 1706233228.4605
MEM 266.515625 1706233228.5657
MEM 266.515625 1706233228.6708
MEM 266.515625 1706233228.7749
MEM 266.515625 1706233228.8795
MEM 266.515625 1706233228.9802
MEM 266.515625 1706233229.0854
MEM 266.515625 1706233229.1900
MEM 266.515625 1706233229.2952
MEM 266.515625 1706233229.4003
MEM 266.515625 1706233229.5046
MEM 266.515625 1706233229.6098
MEM 266.515625 1706233229.7124
MEM 266.515625 1706233229.8136
MEM 266.515625 1706233229.9145
MEM 266.515625 1706233230.0156
MEM 266.515625 1706233230.1159
MEM 266.515625 1706233230.2161
MEM 266.515625 1706233230.3168
MEM 266.515625 1706233230.4220
MEM 266.515625 1706233230.5265
MEM 266.515625 1706233230.6317
MEM 266.515625 1706233230.7369
MEM 266.515625 1706233230.8400
MEM 266.515625 1706233230.9452
MEM 266.515625 1706233231.0470
MEM 266.515625 1706233231.1498
MEM 266.515625 1706233231.2544
MEM 266.515625 1706233231.3576
MEM 266.515625 1706233231.4628
MEM 266.515625 1706233231.5680
MEM 266.515625 1706233231.6685
MEM 266.515625 1706233231.7737
MEM 266.515625 1706233231.8764
MEM 266.515625 1706233231.9771
MEM 266.515625 1706233232.0825
MEM 266.515625 1706233232.1873
MEM 266.515625 1706233232.2901
MEM 266.515625 1706233232.3953
MEM 266.515625 1706233232.5004
MEM 266.515625 1706233232.6055
MEM 266.515625 1706233232.7107
MEM 266.515625 1706233232.8159
MEM 266.515625 1706233232.9211
MEM 266.515625 1706233233.0248
MEM 266.515625 1706233233.1265
MEM 266.515625 1706233233.2317
MEM 266.515625 1706233233.3367
MEM 266.515625 1706233233.4419
MEM 266.515625 1706233233.5421
MEM 266.515625 1706233233.6474
MEM 266.515625 1706233233.7526
MEM 266.515625 1706233233.8556
MEM 266.515625 1706233233.9567
MEM 266.515625 1706233234.0588
MEM 266.519531 1706233234.1640
MEM 266.519531 1706233234.2644
MEM 266.519531 1706233234.3696
MEM 266.519531 1706233234.4721
MEM 266.519531 1706233234.5766
MEM 266.519531 1706233234.6782
MEM 266.519531 1706233234.7834
MEM 266.519531 1706233234.8859
MEM 266.519531 1706233234.9864
MEM 266.519531 1706233235.0918
MEM 266.519531 1706233235.1970
MEM 266.519531 1706233235.2991
MEM 266.519531 1706233235.4043
MEM 266.519531 1706233235.5054
MEM 266.519531 1706233235.6069
MEM 266.589844 1706233235.7071
MEM 266.589844 1706233235.8123
MEM 266.589844 1706233235.9175
MEM 266.589844 1706233236.0227
MEM 266.589844 1706233236.1266
MEM 266.589844 1706233236.2318
MEM 266.589844 1706233236.3347
MEM 266.589844 1706233236.4399
MEM 266.589844 1706233236.5403
MEM 266.589844 1706233236.6406
MEM 266.589844 1706233236.7458
MEM 266.589844 1706233236.8510
MEM 266.589844 1706233236.9525
MEM 266.589844 1706233237.0558
MEM 266.589844 1706233237.1591
MEM 266.589844 1706233237.2611
MEM 266.589844 1706233237.3639
MEM 266.589844 1706233237.4691
MEM 266.589844 1706233237.5743
MEM 266.589844 1706233237.6795
MEM 266.589844 1706233237.7847
MEM 266.589844 1706233237.8891
MEM 266.589844 1706233237.9902
MEM 266.589844 1706233238.0914
MEM 266.589844 1706233238.1966
MEM 266.589844 1706233238.3018
MEM 266.589844 1706233238.4044
MEM 266.589844 1706233238.5053
MEM 266.589844 1706233238.6106
MEM 266.589844 1706233238.7158
MEM 266.589844 1706233238.8195
MEM 266.589844 1706233238.9247
MEM 266.589844 1706233239.0268
MEM 266.589844 1706233239.1320
MEM 266.589844 1706233239.2372
MEM 266.589844 1706233239.3403
MEM 266.589844 1706233239.4425
MEM 266.589844 1706233239.5456
MEM 266.589844 1706233239.6485
MEM 266.589844 1706233239.7506
MEM 266.589844 1706233239.8558
MEM 266.589844 1706233239.9610
MEM 266.589844 1706233240.0662
MEM 266.589844 1706233240.1675
MEM 266.589844 1706233240.2710
MEM 266.589844 1706233240.3723
MEM 266.589844 1706233240.4767
MEM 266.589844 1706233240.5787
MEM 266.589844 1706233240.6822
MEM 266.589844 1706233240.7874
MEM 266.589844 1706233240.8903
MEM 266.589844 1706233240.9924
MEM 266.589844 1706233241.0976
MEM 266.589844 1706233241.1991
MEM 266.589844 1706233241.3044
MEM 266.589844 1706233241.4051
MEM 266.589844 1706233241.5053
MEM 266.589844 1706233241.6105
MEM 266.589844 1706233241.7157
MEM 266.589844 1706233241.8197
MEM 266.589844 1706233241.9218
MEM 266.589844 1706233242.0268
MEM 266.589844 1706233242.1320
MEM 266.589844 1706233242.2372
MEM 266.589844 1706233242.3404
MEM 266.589844 1706233242.4446
MEM 266.589844 1706233242.5473
MEM 266.589844 1706233242.6481
MEM 266.589844 1706233242.7533
MEM 266.589844 1706233242.8585
MEM 266.589844 1706233242.9637
MEM 266.589844 1706233243.0689
MEM 266.589844 1706233243.1741
MEM 266.589844 1706233243.2768
MEM 266.589844 1706233243.3820
MEM 266.589844 1706233243.4872
MEM 266.589844 1706233243.5904
MEM 266.589844 1706233243.6956
MEM 266.589844 1706233243.8008
MEM 266.589844 1706233243.9013
MEM 266.589844 1706233244.0050
MEM 266.589844 1706233244.1053
MEM 266.589844 1706233244.2101
MEM 266.589844 1706233244.3153
MEM 266.589844 1706233244.4205
MEM 266.589844 1706233244.5217
MEM 266.589844 1706233244.6268
MEM 266.589844 1706233244.7320
MEM 266.589844 1706233244.8372
MEM 266.589844 1706233244.9404
MEM 266.589844 1706233245.0453
MEM 266.589844 1706233245.1506
MEM 266.589844 1706233245.2555
MEM 266.589844 1706233245.3608
MEM 266.589844 1706233245.4660
MEM 266.589844 1706233245.5712
MEM 266.589844 1706233245.6730
MEM 266.589844 1706233245.7782
MEM 266.589844 1706233245.8815
MEM 266.589844 1706233245.9867
MEM 266.589844 1706233246.0905
MEM 266.589844 1706233246.1957
MEM 266.589844 1706233246.3008
MEM 266.589844 1706233246.4058
MEM 266.589844 1706233246.5083
MEM 266.589844 1706233246.6117
MEM 266.589844 1706233246.7169
MEM 266.589844 1706233246.8221
MEM 266.589844 1706233246.9269
MEM 266.589844 1706233247.0321
MEM 266.589844 1706233247.1373
MEM 266.589844 1706233247.2405
MEM 266.589844 1706233247.3454
MEM 266.589844 1706233247.4457
MEM 266.589844 1706233247.5497
MEM 266.589844 1706233247.6506
MEM 266.589844 1706233247.7558
MEM 266.589844 1706233247.8580
MEM 266.589844 1706233247.9632
MEM 266.589844 1706233248.0657
MEM 266.589844 1706233248.1677
MEM 266.589844 1706233248.2680
MEM 266.589844 1706233248.3732
MEM 266.589844 1706233248.4769
MEM 266.589844 1706233248.5821
MEM 266.589844 1706233248.6873
MEM 266.589844 1706233248.7920
MEM 266.589844 1706233248.8923
MEM 266.589844 1706233248.9966
MEM 266.589844 1706233249.1017
MEM 266.589844 1706233249.2069
MEM 266.589844 1706233249.3121
MEM 266.589844 1706233249.4124
MEM 266.589844 1706233249.5176
MEM 266.589844 1706233249.6205
MEM 266.589844 1706233249.7249
MEM 266.589844 1706233249.8270
MEM 266.589844 1706233249.9322
MEM 266.589844 1706233250.0361
MEM 266.589844 1706233250.1406
MEM 266.589844 1706233250.2458
MEM 266.589844 1706233250.3509
MEM 266.589844 1706233250.4561
MEM 266.589844 1706233250.5613
MEM 266.589844 1706233250.6649
MEM 266.589844 1706233250.7701
MEM 266.589844 1706233250.8752
MEM 266.589844 1706233250.9804
MEM 266.589844 1706233251.0822
MEM 266.589844 1706233251.1829
MEM 266.589844 1706233251.2881
MEM 266.589844 1706233251.3933
MEM 266.589844 1706233251.4985
MEM 266.589844 1706233251.5988
MEM 266.589844 1706233251.6991
MEM 266.589844 1706233251.8042
MEM 266.589844 1706233251.9056
MEM 266.589844 1706233252.0059
MEM 266.589844 1706233252.1111
MEM 266.589844 1706233252.2133
MEM 266.589844 1706233252.3173
MEM 266.589844 1706233252.4180
MEM 266.589844 1706233252.5232
MEM 266.589844 1706233252.6284
MEM 266.589844 1706233252.7336
MEM 266.589844 1706233252.8388
MEM 266.589844 1706233252.9407
MEM 266.589844 1706233253.0459
MEM 266.589844 1706233253.1510
MEM 266.589844 1706233253.2559
MEM 266.589844 1706233253.3611
MEM 266.589844 1706233253.4663
MEM 266.589844 1706233253.5675
MEM 266.589844 1706233253.6680
MEM 266.589844 1706233253.7732
MEM 266.589844 1706233253.8771
MEM 266.589844 1706233253.9793
MEM 266.589844 1706233254.0845
MEM 266.589844 1706233254.1889
MEM 266.589844 1706233254.2904
MEM 266.589844 1706233254.3908
MEM 266.589844 1706233254.4960
MEM 266.589844 1706233254.5985
MEM 266.589844 1706233254.6995
MEM 266.589844 1706233254.8006
MEM 266.589844 1706233254.9017
MEM 266.589844 1706233255.0059
MEM 266.589844 1706233255.1063
MEM 266.589844 1706233255.2115
MEM 266.589844 1706233255.3156
