CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/dqn/cartpole_dqn.py
MEM 659.554688 1706089896.8238
MEM 659.843750 1706089896.9241
MEM 659.843750 1706089897.0248
MEM 659.878906 1706089897.1278
MEM 659.898438 1706089897.2344
MEM 659.898438 1706089897.3366
MEM 659.898438 1706089897.4406
MEM 660.046875 1706089897.5412
MEM 660.109375 1706089897.6421
MEM 660.300781 1706089897.7432
MEM 660.773438 1706089897.8454
MEM 660.742188 1706089897.9460
MEM 661.214844 1706089898.0512
MEM 661.656250 1706089898.1551
MEM 661.585938 1706089898.2603
MEM 661.589844 1706089898.3640
MEM 661.851562 1706089898.4693
MEM 661.828125 1706089898.5703
MEM 661.855469 1706089898.6732
MEM 662.066406 1706089898.7778
MEM 662.062500 1706089898.8794
MEM 662.429688 1706089898.9846
MEM 662.773438 1706089899.0866
MEM 662.890625 1706089899.1911
MEM 663.316406 1706089899.2915
MEM 663.367188 1706089899.3942
MEM 663.519531 1706089899.4993
MEM 663.523438 1706089899.6000
MEM 663.523438 1706089899.7010
MEM 663.582031 1706089899.8044
MEM 663.660156 1706089899.9084
MEM 663.664062 1706089900.0087
MEM 663.875000 1706089900.1139
MEM 664.265625 1706089900.2155
MEM 664.359375 1706089900.3207
MEM 664.601562 1706089900.4250
MEM 664.910156 1706089900.5259
MEM 665.050781 1706089900.6275
MEM 665.613281 1706089900.7299
MEM 665.648438 1706089900.8325
MEM 665.628906 1706089900.9385
MEM 665.671875 1706089901.0400
MEM 665.718750 1706089901.1436
MEM 665.730469 1706089901.2488
MEM 665.820312 1706089901.3502
MEM 665.945312 1706089901.4545
MEM 666.074219 1706089901.5589
MEM 666.562500 1706089901.6610
MEM 666.992188 1706089901.7663
MEM 666.960938 1706089901.8667
MEM 666.968750 1706089901.9674
MEM 667.238281 1706089902.0726
MEM 667.488281 1706089902.1742
MEM 667.488281 1706089902.2772
MEM 667.488281 1706089902.3824
MEM 667.488281 1706089902.4876
MEM 667.519531 1706089902.5923
MEM 667.488281 1706089902.6933
MEM 667.488281 1706089902.7985
MEM 667.519531 1706089902.8996
MEM 667.492188 1706089903.0035
MEM 667.492188 1706089903.1063
MEM 667.496094 1706089903.2097
MEM 667.496094 1706089903.3128
MEM 667.496094 1706089903.4147
MEM 667.496094 1706089903.5198
MEM 667.496094 1706089903.6259
MEM 667.496094 1706089903.7294
MEM 667.496094 1706089903.8301
MEM 667.496094 1706089903.9309
MEM 667.527344 1706089904.0324
MEM 667.503906 1706089904.1368
MEM 667.515625 1706089904.2410
MEM 667.515625 1706089904.3441
MEM 667.515625 1706089904.4449
MEM 667.519531 1706089904.5472
MEM 667.519531 1706089904.6480
MEM 667.519531 1706089904.7485
MEM 667.550781 1706089904.8535
MEM 667.519531 1706089904.9542
MEM 667.519531 1706089905.0594
MEM 667.550781 1706089905.1605
MEM 667.519531 1706089905.2610
MEM 667.519531 1706089905.3613
MEM 667.519531 1706089905.4624
MEM 667.519531 1706089905.5665
MEM 667.550781 1706089905.6668
MEM 667.550781 1706089905.7670
MEM 667.558594 1706089905.8713
MEM 667.558594 1706089905.9719
MEM 667.625000 1706089906.0766
MEM 667.703125 1706089906.1778
MEM 667.671875 1706089906.2791
MEM 667.671875 1706089906.3805
MEM 667.671875 1706089906.4857
MEM 667.679688 1706089906.5868
MEM 667.773438 1706089906.6907
MEM 667.718750 1706089906.7956
MEM 667.789062 1706089906.8968
MEM 667.871094 1706089906.9991
MEM 667.839844 1706089907.1036
MEM 667.988281 1706089907.2099
MEM 668.027344 1706089907.3125
MEM 668.097656 1706089907.4177
MEM 668.167969 1706089907.5188
MEM 668.171875 1706089907.6196
MEM 668.214844 1706089907.7223
MEM 668.292969 1706089907.8277
MEM 668.300781 1706089907.9311
MEM 668.390625 1706089908.0363
MEM 668.515625 1706089908.1393
MEM 668.515625 1706089908.2445
MEM 668.531250 1706089908.3463
MEM 668.941406 1706089908.4511
MEM 668.941406 1706089908.5537
MEM 669.164062 1706089908.6563
MEM 669.542969 1706089908.7605
MEM 669.542969 1706089908.8630
MEM 669.542969 1706089908.9671
MEM 669.546875 1706089909.0700
MEM 669.554688 1706089909.1707
MEM 669.683594 1706089909.2712
MEM 669.621094 1706089909.3765
MEM 669.683594 1706089909.4776
MEM 669.777344 1706089909.5783
MEM 669.894531 1706089909.6805
MEM 670.195312 1706089909.7871
MEM 670.300781 1706089909.8907
MEM 670.566406 1706089909.9960
MEM 670.933594 1706089910.0970
MEM 672.015625 1706089910.1989
MEM 672.054688 1706089910.3041
MEM 672.054688 1706089910.4081
MEM 672.824219 1706089910.5088
MEM 672.878906 1706089910.6121
MEM 673.226562 1706089910.7132
MEM 673.261719 1706089910.8146
MEM 673.707031 1706089910.9175
MEM 674.128906 1706089911.0219
MEM 674.128906 1706089911.1236
MEM 674.230469 1706089911.2253
MEM 674.589844 1706089911.3285
MEM 674.652344 1706089911.4313
MEM 674.652344 1706089911.5365
MEM 674.718750 1706089911.6390
MEM 674.687500 1706089911.7441
MEM 674.972656 1706089911.8480
MEM 675.074219 1706089911.9507
MEM 675.203125 1706089912.0537
MEM 675.601562 1706089912.1553
MEM 675.632812 1706089912.2566
MEM 675.800781 1706089912.3574
MEM 676.289062 1706089912.4600
MEM 676.289062 1706089912.5645
MEM 676.593750 1706089912.6683
MEM 676.593750 1706089912.7685
MEM 676.593750 1706089912.8724
MEM 676.593750 1706089912.9745
MEM 676.593750 1706089913.0771
MEM 676.699219 1706089913.1777
MEM 677.070312 1706089913.2816
MEM 677.070312 1706089913.3826
MEM 677.367188 1706089913.4878
MEM 677.519531 1706089913.5890
MEM 677.527344 1706089913.6918
MEM 677.976562 1706089913.7940
MEM 678.367188 1706089913.8979
MEM 678.367188 1706089913.9988
MEM 678.437500 1706089914.0992
MEM 678.523438 1706089914.1994
MEM 678.476562 1706089914.3038
MEM 678.628906 1706089914.4052
MEM 678.960938 1706089914.5057
MEM 678.929688 1706089914.6109
MEM 679.230469 1706089914.7140
MEM 679.589844 1706089914.8157
MEM 679.558594 1706089914.9160
MEM 679.976562 1706089915.0198
MEM 680.378906 1706089915.1249
MEM 680.347656 1706089915.2255
MEM 680.367188 1706089915.3310
MEM 680.398438 1706089915.4327
MEM 680.367188 1706089915.5335
MEM 680.417969 1706089915.6371
MEM 680.597656 1706089915.7393
MEM 680.664062 1706089915.8413
MEM 681.023438 1706089915.9440
MEM 681.121094 1706089916.0474
MEM 681.398438 1706089916.1485
MEM 681.937500 1706089916.2528
MEM 681.937500 1706089916.3537
MEM 682.335938 1706089916.4562
MEM 682.398438 1706089916.5565
MEM 682.359375 1706089916.6617
MEM 682.371094 1706089916.7653
MEM 682.402344 1706089916.8673
MEM 682.371094 1706089916.9714
MEM 682.652344 1706089917.0766
MEM 682.855469 1706089917.1770
MEM 682.851562 1706089917.2808
MEM 683.210938 1706089917.3811
MEM 683.281250 1706089917.4815
MEM 683.593750 1706089917.5834
MEM 683.875000 1706089917.6886
MEM 683.906250 1706089917.7926
MEM 683.875000 1706089917.8940
MEM 683.988281 1706089917.9956
MEM 684.058594 1706089918.0973
MEM 684.027344 1706089918.1986
MEM 684.027344 1706089918.3003
MEM 684.250000 1706089918.4029
MEM 684.609375 1706089918.5052
MEM 684.730469 1706089918.6104
MEM 685.050781 1706089918.7164
MEM 685.472656 1706089918.8188
MEM 685.507812 1706089918.9239
MEM 685.832031 1706089919.0292
MEM 685.832031 1706089919.1344
MEM 685.832031 1706089919.2374
MEM 685.851562 1706089919.3427
MEM 686.324219 1706089919.4479
MEM 686.324219 1706089919.5519
MEM 686.414062 1706089919.6529
MEM 686.789062 1706089919.7581
MEM 686.812500 1706089919.8605
MEM 687.171875 1706089919.9657
MEM 687.507812 1706089920.0699
MEM 687.507812 1706089920.1751
MEM 687.812500 1706089920.2803
MEM 687.882812 1706089920.3815
MEM 687.812500 1706089920.4872
MEM 688.058594 1706089920.5924
MEM 688.101562 1706089920.6939
MEM 688.152344 1706089920.7974
MEM 688.542969 1706089920.9022
MEM 688.667969 1706089921.0041
MEM 688.710938 1706089921.1050
MEM 688.941406 1706089921.2102
MEM 689.160156 1706089921.3130
MEM 689.511719 1706089921.4172
MEM 689.796875 1706089921.5179
MEM 689.828125 1706089921.6227
MEM 689.796875 1706089921.7245
MEM 689.796875 1706089921.8263
MEM 689.800781 1706089921.9289
MEM 689.882812 1706089922.0297
MEM 690.230469 1706089922.1300
MEM 690.292969 1706089922.2309
MEM 690.699219 1706089922.3367
MEM 691.039062 1706089922.4418
MEM 691.085938 1706089922.5439
MEM 691.269531 1706089922.6454
MEM 691.269531 1706089922.7461
MEM 691.605469 1706089922.8522
MEM 691.613281 1706089922.9530
MEM 691.617188 1706089923.0536
MEM 691.625000 1706089923.1588
MEM 691.789062 1706089923.2591
MEM 691.769531 1706089923.3644
MEM 692.242188 1706089923.4699
MEM 692.429688 1706089923.5751
MEM 692.476562 1706089923.6782
MEM 692.785156 1706089923.7784
MEM 692.898438 1706089923.8836
MEM 693.289062 1706089923.9873
MEM 693.664062 1706089924.0882
MEM 693.695312 1706089924.1897
MEM 693.714844 1706089924.2945
MEM 693.742188 1706089924.3997
MEM 693.742188 1706089924.5031
MEM 693.878906 1706089924.6083
MEM 694.125000 1706089924.7098
MEM 694.164062 1706089924.8131
MEM 694.425781 1706089924.9138
MEM 694.742188 1706089925.0185
MEM 694.863281 1706089925.1209
MEM 695.296875 1706089925.2247
MEM 695.757812 1706089925.3299
MEM 695.761719 1706089925.4319
MEM 695.769531 1706089925.5326
MEM 695.890625 1706089925.6374
MEM 695.890625 1706089925.7426
MEM 696.070312 1706089925.8478
MEM 696.441406 1706089925.9530
MEM 696.441406 1706089926.0560
MEM 696.636719 1706089926.1568
MEM 697.097656 1706089926.2620
MEM 697.089844 1706089926.3634
MEM 697.511719 1706089926.4688
MEM 697.726562 1706089926.5727
MEM 697.699219 1706089926.6756
MEM 697.738281 1706089926.7808
MEM 697.769531 1706089926.8870
MEM 697.738281 1706089926.9920
MEM 698.183594 1706089927.0968
MEM 698.300781 1706089927.2020
MEM 698.398438 1706089927.3039
MEM 698.546875 1706089927.4043
MEM 698.808594 1706089927.5062
MEM 699.039062 1706089927.6113
MEM 699.281250 1706089927.7121
MEM 699.281250 1706089927.8153
MEM 699.601562 1706089927.9170
MEM 699.601562 1706089928.0205
MEM 699.640625 1706089928.1243
MEM 699.652344 1706089928.2247
MEM 699.652344 1706089928.3270
MEM 699.683594 1706089928.4322
MEM 700.019531 1706089928.5346
MEM 700.066406 1706089928.6375
MEM 700.542969 1706089928.7386
MEM 700.808594 1706089928.8418
MEM 701.050781 1706089928.9439
MEM 701.445312 1706089929.0491
MEM 701.750000 1706089929.1542
MEM 701.750000 1706089929.2547
MEM 701.750000 1706089929.3559
MEM 701.753906 1706089929.4583
MEM 701.753906 1706089929.5635
MEM 701.757812 1706089929.6662
MEM 702.152344 1706089929.7670
MEM 702.222656 1706089929.8673
MEM 702.414062 1706089929.9734
MEM 702.816406 1706089930.0756
MEM 702.816406 1706089930.1808
MEM 702.929688 1706089930.2820
MEM 703.167969 1706089930.3873
MEM 703.171875 1706089930.4894
MEM 703.312500 1706089930.5946
MEM 703.316406 1706089930.6998
MEM 703.316406 1706089930.8004
MEM 703.582031 1706089930.9033
MEM 703.835938 1706089931.0081
MEM 703.835938 1706089931.1089
MEM 704.121094 1706089931.2124
MEM 704.515625 1706089931.3169
MEM 704.609375 1706089931.4214
MEM 704.816406 1706089931.5252
MEM 705.449219 1706089931.6255
MEM 705.417969 1706089931.7259
MEM 705.425781 1706089931.8273
MEM 705.457031 1706089931.9276
MEM 705.425781 1706089932.0302
MEM 705.582031 1706089932.1354
MEM 705.613281 1706089932.2387
MEM 705.753906 1706089932.3419
MEM 706.015625 1706089932.4446
MEM 705.437500 1706089932.5485
MEM 705.652344 1706089932.6523
MEM 706.152344 1706089932.7575
MEM 706.195312 1706089932.8587
MEM 706.550781 1706089932.9639
MEM 706.550781 1706089933.0682
MEM 706.550781 1706089933.1686
MEM 706.570312 1706089933.2744
MEM 706.722656 1706089933.3756
MEM 706.722656 1706089933.4791
MEM 706.871094 1706089933.5819
MEM 707.183594 1706089933.6851
MEM 707.226562 1706089933.7876
MEM 707.691406 1706089933.8892
MEM 708.011719 1706089933.9909
MEM 708.128906 1706089934.0942
MEM 708.343750 1706089934.1994
MEM 708.375000 1706089934.3003
MEM 708.351562 1706089934.4024
MEM 708.359375 1706089934.5067
MEM 708.433594 1706089934.6087
MEM 708.558594 1706089934.7139
MEM 709.121094 1706089934.8160
MEM 709.214844 1706089934.9206
MEM 709.574219 1706089935.0260
MEM 709.824219 1706089935.1292
MEM 710.355469 1706089935.2303
MEM 710.324219 1706089935.3311
MEM 708.121094 1706089935.4363
MEM 708.402344 1706089935.5377
MEM 708.406250 1706089935.6430
MEM 708.406250 1706089935.7461
MEM 708.519531 1706089935.8514
MEM 708.527344 1706089935.9523
MEM 708.535156 1706089936.0576
MEM 708.984375 1706089936.1594
MEM 709.164062 1706089936.2609
MEM 709.230469 1706089936.3661
MEM 709.753906 1706089936.4688
MEM 709.960938 1706089936.5695
MEM 710.109375 1706089936.6757
MEM 710.363281 1706089936.7771
MEM 710.363281 1706089936.8782
MEM 710.402344 1706089936.9834
MEM 710.500000 1706089937.0877
MEM 710.500000 1706089937.1893
MEM 710.519531 1706089937.2940
MEM 710.714844 1706089937.3945
MEM 710.714844 1706089937.4953
MEM 707.589844 1706089937.5997
MEM 708.062500 1706089937.7025
MEM 708.070312 1706089937.8062
MEM 708.457031 1706089937.9097
MEM 708.757812 1706089938.0115
MEM 708.714844 1706089938.1160
MEM 708.734375 1706089938.2175
MEM 708.843750 1706089938.3187
MEM 708.816406 1706089938.4234
MEM 709.050781 1706089938.5260
MEM 709.425781 1706089938.6285
MEM 709.394531 1706089938.7294
MEM 709.882812 1706089938.8319
MEM 709.933594 1706089938.9327
MEM 710.183594 1706089939.0378
MEM 710.460938 1706089939.1385
MEM 710.613281 1706089939.2436
MEM 710.769531 1706089939.3457
MEM 710.777344 1706089939.4509
MEM 710.777344 1706089939.5561
MEM 710.785156 1706089939.6567
MEM 711.039062 1706089939.7618
MEM 711.042969 1706089939.8668
MEM 711.234375 1706089939.9676
MEM 711.671875 1706089940.0689
MEM 711.671875 1706089940.1710
MEM 708.222656 1706089940.2766
MEM 708.648438 1706089940.3788
MEM 708.675781 1706089940.4797
MEM 709.089844 1706089940.5833
MEM 709.167969 1706089940.6879
MEM 709.207031 1706089940.7887
MEM 709.226562 1706089940.8893
MEM 709.375000 1706089940.9896
MEM 709.316406 1706089941.0946
MEM 709.355469 1706089941.1962
MEM 709.558594 1706089941.3014
MEM 709.601562 1706089941.4025
MEM 710.187500 1706089941.5041
MEM 710.195312 1706089941.6092
MEM 710.625000 1706089941.7103
MEM 711.011719 1706089941.8129
MEM 711.136719 1706089941.9157
MEM 711.410156 1706089942.0209
MEM 711.441406 1706089942.1261
MEM 711.421875 1706089942.2305
MEM 711.472656 1706089942.3316
MEM 711.472656 1706089942.4323
MEM 711.714844 1706089942.5375
MEM 712.097656 1706089942.6416
MEM 712.128906 1706089942.7466
MEM 712.687500 1706089942.8471
MEM 713.089844 1706089942.9521
MEM 713.179688 1706089943.0526
MEM 713.554688 1706089943.1529
MEM 713.597656 1706089943.2556
MEM 713.597656 1706089943.3568
MEM 713.605469 1706089943.4629
MEM 713.867188 1706089943.5633
MEM 713.867188 1706089943.6639
MEM 714.050781 1706089943.7736
MEM 714.367188 1706089943.8788
MEM 708.648438 1706089943.9791
MEM 708.898438 1706089944.0808
MEM 709.121094 1706089944.1812
MEM 709.187500 1706089944.3031
MEM 709.812500 1706089944.4038
MEM 709.781250 1706089944.5043
MEM 709.789062 1706089944.6049
MEM 709.820312 1706089944.7076
MEM 709.792969 1706089944.8129
MEM 709.867188 1706089944.9137
MEM 709.945312 1706089945.0154
MEM 710.191406 1706089945.1168
MEM 710.484375 1706089945.2220
MEM 710.515625 1706089945.3227
MEM 710.824219 1706089945.4245
MEM 711.140625 1706089945.5261
MEM 711.203125 1706089945.6297
MEM 711.699219 1706089945.7306
MEM 711.707031 1706089945.8350
MEM 711.707031 1706089945.9364
MEM 711.769531 1706089946.0380
MEM 711.828125 1706089946.1440
MEM 711.828125 1706089946.2463
MEM 711.949219 1706089946.3486
MEM 712.199219 1706089946.4516
MEM 712.359375 1706089946.5519
MEM 712.546875 1706089946.6571
MEM 712.894531 1706089946.7621
MEM 712.898438 1706089946.8655
MEM 713.550781 1706089946.9679
MEM 713.585938 1706089947.0691
MEM 713.550781 1706089947.1721
MEM 713.558594 1706089947.2723
MEM 713.597656 1706089947.3767
MEM 713.566406 1706089947.4792
MEM 713.867188 1706089947.5805
MEM 714.187500 1706089947.6808
MEM 714.175781 1706089947.7810
MEM 714.558594 1706089947.8822
MEM 714.558594 1706089947.9848
MEM 714.765625 1706089948.0880
MEM 715.074219 1706089948.1932
MEM 710.082031 1706089948.2938
MEM 702.015625 1706089948.3968
MEM 701.949219 1706089948.4983
MEM 701.957031 1706089948.6017
MEM 702.464844 1706089948.7070
MEM 702.464844 1706089948.8094
MEM 702.582031 1706089948.9158
MEM 702.886719 1706089949.0169
MEM 702.855469 1706089949.1194
MEM 703.093750 1706089949.2211
MEM 703.593750 1706089949.3261
MEM 703.566406 1706089949.4286
MEM 704.160156 1706089949.5320
MEM 704.191406 1706089949.6325
MEM 704.160156 1706089949.7335
MEM 704.195312 1706089949.8342
MEM 704.230469 1706089949.9382
MEM 704.214844 1706089950.0388
MEM 704.464844 1706089950.1434
MEM 704.609375 1706089950.2450
MEM 704.769531 1706089950.3503
MEM 705.269531 1706089950.4517
MEM 702.171875 1706089950.5549
MEM 702.609375 1706089950.6579
MEM 702.886719 1706089950.7602
MEM 702.886719 1706089950.8622
MEM 702.890625 1706089950.9677
MEM 702.894531 1706089951.0685
MEM 702.894531 1706089951.1693
MEM 703.199219 1706089951.2717
MEM 703.355469 1706089951.3743
MEM 703.402344 1706089951.4792
MEM 703.699219 1706089951.5841
MEM 704.296875 1706089951.6882
MEM 704.429688 1706089951.7934
MEM 704.550781 1706089951.8938
MEM 704.972656 1706089951.9990
MEM 704.972656 1706089952.1018
MEM 705.015625 1706089952.2070
MEM 705.085938 1706089952.3102
MEM 705.035156 1706089952.4126
MEM 705.277344 1706089952.5180
MEM 705.382812 1706089952.6201
MEM 705.320312 1706089952.7211
MEM 705.714844 1706089952.8221
MEM 706.125000 1706089952.9231
MEM 706.097656 1706089953.0283
MEM 706.675781 1706089953.1331
MEM 707.089844 1706089953.2383
MEM 707.058594 1706089953.3407
MEM 707.062500 1706089953.4447
MEM 707.093750 1706089953.5453
MEM 707.062500 1706089953.6509
MEM 707.175781 1706089953.7529
MEM 707.199219 1706089953.8581
MEM 707.464844 1706089953.9593
MEM 707.667969 1706089954.0645
MEM 707.824219 1706089954.1692
MEM 708.078125 1706089954.2743
MEM 708.503906 1706089954.3795
MEM 708.503906 1706089954.4833
MEM 708.710938 1706089954.5882
MEM 708.789062 1706089954.6934
MEM 708.789062 1706089954.7955
MEM 708.792969 1706089954.8966
MEM 708.925781 1706089955.0018
MEM 708.925781 1706089955.1024
MEM 709.269531 1706089955.2033
MEM 709.449219 1706089955.3085
MEM 709.457031 1706089955.4122
MEM 710.035156 1706089955.5125
MEM 710.425781 1706089955.6149
MEM 710.449219 1706089955.7183
MEM 710.640625 1706089955.8229
MEM 710.832031 1706089955.9281
MEM 710.832031 1706089956.0343
MEM 710.980469 1706089956.1395
MEM 711.027344 1706089956.2444
MEM 711.027344 1706089956.3497
MEM 711.390625 1706089956.4519
MEM 711.390625 1706089956.5521
MEM 711.824219 1706089956.6565
MEM 712.078125 1706089956.7617
MEM 712.078125 1706089956.8652
MEM 712.406250 1706089956.9689
MEM 712.753906 1706089957.0738
MEM 712.753906 1706089957.1784
MEM 712.769531 1706089957.2800
MEM 712.824219 1706089957.3820
MEM 712.796875 1706089957.4851
MEM 712.855469 1706089957.5884
MEM 713.082031 1706089957.6916
MEM 713.261719 1706089957.7956
MEM 713.730469 1706089957.8963
MEM 713.816406 1706089957.9965
MEM 714.031250 1706089958.0975
MEM 714.468750 1706089958.2020
MEM 714.468750 1706089958.3038
MEM 714.796875 1706089958.4042
MEM 714.796875 1706089958.5094
MEM 714.796875 1706089958.6146
MEM 714.871094 1706089958.7198
MEM 714.921875 1706089958.8219
MEM 714.941406 1706089958.9257
MEM 715.265625 1706089959.0282
MEM 715.609375 1706089959.1289
MEM 715.609375 1706089959.2322
MEM 716.167969 1706089959.3341
MEM 716.503906 1706089959.4355
MEM 716.609375 1706089959.5361
MEM 716.847656 1706089959.6413
MEM 716.886719 1706089959.7465
MEM 716.890625 1706089959.8492
MEM 716.937500 1706089959.9521
MEM 717.050781 1706089960.0564
MEM 717.066406 1706089960.1586
MEM 717.308594 1706089960.2596
MEM 717.792969 1706089960.3648
MEM 717.792969 1706089960.4682
MEM 718.117188 1706089960.5717
MEM 718.535156 1706089960.6769
MEM 718.539062 1706089960.7771
MEM 718.835938 1706089960.8823
MEM 718.835938 1706089960.9875
MEM 718.835938 1706089961.0888
MEM 718.902344 1706089961.1898
MEM 719.085938 1706089961.2903
MEM 719.023438 1706089961.3952
MEM 719.226562 1706089961.4959
MEM 719.695312 1706089961.5993
MEM 719.671875 1706089961.7021
MEM 719.964844 1706089961.8045
MEM 720.343750 1706089961.9098
